seed,stage,stage_path,edit_path,input_ssim,input_psnr,input_mse,input_l2,output_ssim,output_psnr,output_mse,output_l2,arcface_original_vs_stage,arcface_clean_edit_vs_stage_edit
1234,original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_rolling/original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/single_rolling/seed_1234/original_edit.png,1.0,inf,0.0,0.0,1.0,inf,0.0,0.0,1.0000001192092896,1.0
1234,vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_rolling/vae_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/single_rolling/seed_1234/vae_reconstruction_edit.png,0.8401924967765808,30.935105990148553,0.0008062865235842764,0.0283951848661754,0.9507734179496765,34.66153898988287,0.0003418582782614976,0.018489409894896527,0.9418524503707886,0.9751816987991333
1234,neutral_geometry_on_original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_rolling/neutral_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/single_rolling/seed_1234/neutral_geometry_on_original_edit.png,0.9991174340248108,56.89400911584866,2.0445563677640166e-06,0.0014298798438204577,0.9882118701934814,44.343378216225574,3.6784273106604815e-05,0.006065003965918309,0.9993206858634949,0.9973338842391968
1234,geometry_only_original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_rolling/geometry_only_original/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/single_rolling/seed_1234/geometry_only_original_edit.png,0.9874226450920105,37.47039310195131,0.0001790443784557283,0.013380746558235393,0.9599211812019348,35.13102489856469,0.00030682978103868663,0.01751655733980529,0.9884027242660522,0.986142635345459
1234,geometry_only_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_rolling/geometry_only_reconstruction/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/single_rolling/seed_1234/geometry_only_reconstruction_edit.png,0.8399887084960938,30.80253904516555,0.0008312776335515082,0.028831885709254403,0.9463396668434143,34.2580154676338,0.00037514438736252487,0.01936864443791885,0.9356423616409302,0.9759300351142883
24001,original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_rolling/original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/single_rolling/seed_24001/original_edit.png,1.0,inf,0.0,0.0,1.0,inf,0.0,0.0,1.0000001192092896,1.0000001192092896
24001,vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_rolling/vae_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/single_rolling/seed_24001/vae_reconstruction_edit.png,0.8401924967765808,30.935105990148553,0.0008062865235842764,0.0283951848661754,0.9491342902183533,34.69888240291725,0.0003389313642401248,0.01841008865378233,0.9418524503707886,0.9840707182884216
24001,neutral_geometry_on_original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_rolling/neutral_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/single_rolling/seed_24001/neutral_geometry_on_original_edit.png,0.9991174340248108,56.89400911584866,2.0445563677640166e-06,0.0014298798438204577,0.9875834584236145,43.821428013413694,4.148176230955869e-05,0.006440633688509128,0.9993206858634949,0.9955769777297974
24001,geometry_only_original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_rolling/geometry_only_original/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/single_rolling/seed_24001/geometry_only_original_edit.png,0.9874226450920105,37.47039310195131,0.0001790443784557283,0.013380746558235393,0.9593954086303711,34.86758467018756,0.0003260179655626416,0.018055967588657264,0.9884027242660522,0.990584135055542
24001,geometry_only_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_rolling/geometry_only_reconstruction/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/single_rolling/seed_24001/geometry_only_reconstruction_edit.png,0.8399887084960938,30.80253904516555,0.0008312776335515082,0.028831885709254403,0.9440171718597412,34.135140537640886,0.0003859099233523011,0.019644590180309212,0.9356423616409302,0.9841130375862122
34007,original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_rolling/original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/single_rolling/seed_34007/original_edit.png,1.0,inf,0.0,0.0,1.0,inf,0.0,0.0,1.0000001192092896,1.0000001192092896
34007,vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_rolling/vae_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/single_rolling/seed_34007/vae_reconstruction_edit.png,0.8401924967765808,30.935105990148553,0.0008062865235842764,0.0283951848661754,0.9453007578849792,34.28915072332799,0.0003724645357578993,0.019299340293333845,0.9418524503707886,0.984106183052063
34007,neutral_geometry_on_original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_rolling/neutral_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/single_rolling/seed_34007/neutral_geometry_on_original_edit.png,0.9991174340248108,56.89400911584866,2.0445563677640166e-06,0.0014298798438204577,0.9883806109428406,44.13028527454848,3.86341598641593e-05,0.006215638331190072,0.9993206858634949,0.9966269135475159
34007,geometry_only_original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_rolling/geometry_only_original/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/single_rolling/seed_34007/geometry_only_original_edit.png,0.9874226450920105,37.47039310195131,0.0001790443784557283,0.013380746558235393,0.9588487148284912,34.53248003758727,0.00035216970718465745,0.018766185205967074,0.9884027242660522,0.979576826095581
34007,geometry_only_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_rolling/geometry_only_reconstruction/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/single_rolling/seed_34007/geometry_only_reconstruction_edit.png,0.8399887084960938,30.80253904516555,0.0008312776335515082,0.028831885709254403,0.9392862319946289,33.5749889095966,0.00043903698679059744,0.02095320946276721,0.9356423616409302,0.9850749373435974
