case,control,warp_type,configured_iterations,configured_scale,mode,comparison,edit_ssim,edit_psnr,edit_l2,arcface_edit_cosine_similarity,left_edit_path,right_edit_path
image2_black_jacket,rolling_iter100_scale1,rolling,100.0,1.0,geometry_only_reconstruction,geometry_increment_after_delta,0.4640873372554779,10.032065837394002,0.3150624951743058,0.3499895930290222,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image2_black_jacket__rolling_iter100_scale1/geometry_only_reconstruction/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image2_black_jacket__rolling_iter100_scale1/geometry_only_reconstruction/learned_combined_edit.png
image4_red_scarf,all_iter50_scale05,all,50.0,0.5,combined,delta_increment_after_reconstruction,0.813251256942749,25.987417922040947,0.050191376212627134,-0.23658329248428345,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__all_iter50_scale05/combined/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__all_iter50_scale05/combined/learned_delta_only_edit.png
image4_red_scarf,all_iter50_scale05,all,50.0,0.5,combined,geometry_on_original_effect,0.9389491677284241,34.235565511547385,0.019418770291971543,0.9796473979949951,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__all_iter50_scale05/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__all_iter50_scale05/combined/learned_geometry_on_original_edit.png
image4_red_scarf,all_iter50_scale05,all,50.0,0.5,combined,geometry_on_reconstruction_effect,0.9750266671180725,37.25800960474392,0.013711959434494252,0.989829421043396,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__all_iter50_scale05/combined/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__all_iter50_scale05/combined/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,all_iter50_scale05,all,50.0,0.5,combined,geometry_increment_after_delta,0.9795385003089905,37.36071320254271,0.013550781416700564,0.9917724132537842,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__all_iter50_scale05/combined/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__all_iter50_scale05/combined/learned_combined_edit.png
image4_red_scarf,all_iter50_scale05,all,50.0,0.5,geometry_only_original,delta_increment_after_reconstruction,1.0,,0.0,1.0000001192092896,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__all_iter50_scale05/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__all_iter50_scale05/geometry_only_original/learned_delta_only_edit.png
image4_red_scarf,all_iter50_scale05,all,50.0,0.5,geometry_only_original,geometry_on_original_effect,0.7222365736961365,22.14530057668293,0.07811509606050726,0.40217193961143494,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__all_iter50_scale05/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__all_iter50_scale05/geometry_only_original/learned_geometry_on_original_edit.png
image4_red_scarf,all_iter50_scale05,all,50.0,0.5,geometry_only_original,geometry_on_reconstruction_effect,0.7340918183326721,22.077834942052665,0.07872419943674266,0.3707563579082489,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__all_iter50_scale05/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__all_iter50_scale05/geometry_only_original/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,all_iter50_scale05,all,50.0,0.5,geometry_only_original,geometry_increment_after_delta,0.7340918183326721,22.077834942052665,0.07872419943674266,0.3707563579082489,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__all_iter50_scale05/geometry_only_original/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__all_iter50_scale05/geometry_only_original/learned_combined_edit.png
image4_red_scarf,all_iter50_scale05,all,50.0,0.5,geometry_only_reconstruction,delta_increment_after_reconstruction,1.0,,0.0,1.0000001192092896,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__all_iter50_scale05/geometry_only_reconstruction/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__all_iter50_scale05/geometry_only_reconstruction/learned_delta_only_edit.png
image4_red_scarf,all_iter50_scale05,all,50.0,0.5,geometry_only_reconstruction,geometry_on_original_effect,0.8212111592292786,25.640371039079106,0.05223738740412879,0.863918662071228,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__all_iter50_scale05/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__all_iter50_scale05/geometry_only_reconstruction/learned_geometry_on_original_edit.png
image4_red_scarf,all_iter50_scale05,all,50.0,0.5,geometry_only_reconstruction,geometry_on_reconstruction_effect,0.8571786284446716,26.072473835676774,0.04970227960759805,0.8667153120040894,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__all_iter50_scale05/geometry_only_reconstruction/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__all_iter50_scale05/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,all_iter50_scale05,all,50.0,0.5,geometry_only_reconstruction,geometry_increment_after_delta,0.8571786284446716,26.072473835676774,0.04970227960759805,0.8667153120040894,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__all_iter50_scale05/geometry_only_reconstruction/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__all_iter50_scale05/geometry_only_reconstruction/learned_combined_edit.png
image4_red_scarf,bspline_iter100_scale1,bspline,100.0,1.0,combined,delta_increment_after_reconstruction,0.7910910248756409,24.85846196771228,0.05715798387887873,-0.36098724603652954,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale1/combined/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale1/combined/learned_delta_only_edit.png
image4_red_scarf,bspline_iter100_scale1,bspline,100.0,1.0,combined,geometry_on_original_effect,0.9822835922241211,41.62093620496777,0.008297613272180974,0.9940646886825562,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale1/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale1/combined/learned_geometry_on_original_edit.png
image4_red_scarf,bspline_iter100_scale1,bspline,100.0,1.0,combined,geometry_on_reconstruction_effect,0.9977808594703674,50.63591484605635,0.002939031614443718,0.9993405342102051,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale1/combined/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale1/combined/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,bspline_iter100_scale1,bspline,100.0,1.0,combined,geometry_increment_after_delta,0.9907419085502625,36.20365334761898,0.015481653124908146,0.9817290306091309,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale1/combined/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale1/combined/learned_combined_edit.png
image4_red_scarf,bspline_iter100_scale1,bspline,100.0,1.0,geometry_only_original,delta_increment_after_reconstruction,1.0,,0.0,1.0000001192092896,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale1/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale1/geometry_only_original/learned_delta_only_edit.png
image4_red_scarf,bspline_iter100_scale1,bspline,100.0,1.0,geometry_only_original,geometry_on_original_effect,0.9050255417823792,30.922955018424496,0.02843493560577073,0.9397356510162354,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale1/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale1/geometry_only_original/learned_geometry_on_original_edit.png
image4_red_scarf,bspline_iter100_scale1,bspline,100.0,1.0,geometry_only_original,geometry_on_reconstruction_effect,0.9472902417182922,32.61890243320667,0.02339132797593391,0.943718433380127,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale1/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale1/geometry_only_original/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,bspline_iter100_scale1,bspline,100.0,1.0,geometry_only_original,geometry_increment_after_delta,0.9472902417182922,32.61890243320667,0.02339132797593391,0.943718433380127,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale1/geometry_only_original/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale1/geometry_only_original/learned_combined_edit.png
image4_red_scarf,bspline_iter100_scale1,bspline,100.0,1.0,geometry_only_reconstruction,delta_increment_after_reconstruction,1.0,,0.0,1.0000001192092896,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale1/geometry_only_reconstruction/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale1/geometry_only_reconstruction/learned_delta_only_edit.png
image4_red_scarf,bspline_iter100_scale1,bspline,100.0,1.0,geometry_only_reconstruction,geometry_on_original_effect,0.9416208863258362,34.139887046948346,0.019633858089330426,0.9753596186637878,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale1/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale1/geometry_only_reconstruction/learned_geometry_on_original_edit.png
image4_red_scarf,bspline_iter100_scale1,bspline,100.0,1.0,geometry_only_reconstruction,geometry_on_reconstruction_effect,0.9732115864753723,36.45522225184298,0.015039690096721311,0.9845778346061707,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale1/geometry_only_reconstruction/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale1/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,bspline_iter100_scale1,bspline,100.0,1.0,geometry_only_reconstruction,geometry_increment_after_delta,0.9732115864753723,36.45522225184298,0.015039690096721311,0.9845778346061707,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale1/geometry_only_reconstruction/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale1/geometry_only_reconstruction/learned_combined_edit.png
image4_red_scarf,bspline_iter100_scale2,bspline,100.0,2.0,combined,delta_increment_after_reconstruction,0.7885650992393494,24.666566201848326,0.058434817216230006,-0.3820269703865051,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale2/combined/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale2/combined/learned_delta_only_edit.png
image4_red_scarf,bspline_iter100_scale2,bspline,100.0,2.0,combined,geometry_on_original_effect,0.9833464026451111,41.902314141735026,0.008033120709221858,0.9927248358726501,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale2/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale2/combined/learned_geometry_on_original_edit.png
image4_red_scarf,bspline_iter100_scale2,bspline,100.0,2.0,combined,geometry_on_reconstruction_effect,0.9971315264701843,49.899618819632494,0.0031990354963208,0.9988018274307251,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale2/combined/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale2/combined/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,bspline_iter100_scale2,bspline,100.0,2.0,combined,geometry_increment_after_delta,0.9976515173912048,50.48061884626038,0.0029920514534003675,0.9984888434410095,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale2/combined/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale2/combined/learned_combined_edit.png
image4_red_scarf,bspline_iter100_scale2,bspline,100.0,2.0,geometry_only_original,delta_increment_after_reconstruction,1.0,,0.0,1.0000001192092896,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale2/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale2/geometry_only_original/learned_delta_only_edit.png
image4_red_scarf,bspline_iter100_scale2,bspline,100.0,2.0,geometry_only_original,geometry_on_original_effect,0.8957108855247498,30.087525612819583,0.03130572164263495,0.9258818626403809,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale2/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale2/geometry_only_original/learned_geometry_on_original_edit.png
image4_red_scarf,bspline_iter100_scale2,bspline,100.0,2.0,geometry_only_original,geometry_on_reconstruction_effect,0.9351245760917664,31.405514142618483,0.026898266545718322,0.9356112480163574,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale2/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale2/geometry_only_original/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,bspline_iter100_scale2,bspline,100.0,2.0,geometry_only_original,geometry_increment_after_delta,0.9351245760917664,31.405514142618483,0.026898266545718322,0.9356112480163574,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale2/geometry_only_original/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale2/geometry_only_original/learned_combined_edit.png
image4_red_scarf,bspline_iter100_scale2,bspline,100.0,2.0,geometry_only_reconstruction,delta_increment_after_reconstruction,1.0,,0.0,1.0000001192092896,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale2/geometry_only_reconstruction/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale2/geometry_only_reconstruction/learned_delta_only_edit.png
image4_red_scarf,bspline_iter100_scale2,bspline,100.0,2.0,geometry_only_reconstruction,geometry_on_original_effect,0.9196782112121582,32.074983145340184,0.02490295264490739,0.9777154922485352,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale2/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale2/geometry_only_reconstruction/learned_geometry_on_original_edit.png
image4_red_scarf,bspline_iter100_scale2,bspline,100.0,2.0,geometry_only_reconstruction,geometry_on_reconstruction_effect,0.9585606455802917,33.97929750062613,0.02000023621460628,0.9759144186973572,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale2/geometry_only_reconstruction/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale2/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,bspline_iter100_scale2,bspline,100.0,2.0,geometry_only_reconstruction,geometry_increment_after_delta,0.9585606455802917,33.97929750062613,0.02000023621460628,0.9759144186973572,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale2/geometry_only_reconstruction/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__bspline_iter100_scale2/geometry_only_reconstruction/learned_combined_edit.png
image4_red_scarf,diffgeom_iter50_scale05,diffgeom,50.0,0.5,geometry_only_original,delta_increment_after_reconstruction,1.0,,0.0,1.0000001192092896,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__diffgeom_iter50_scale05/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__diffgeom_iter50_scale05/geometry_only_original/learned_delta_only_edit.png
image4_red_scarf,diffgeom_iter50_scale05,diffgeom,50.0,0.5,geometry_only_original,geometry_on_original_effect,0.800087034702301,22.294969489054107,0.07678060423770036,0.6358941197395325,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__diffgeom_iter50_scale05/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__diffgeom_iter50_scale05/geometry_only_original/learned_geometry_on_original_edit.png
image4_red_scarf,diffgeom_iter50_scale05,diffgeom,50.0,0.5,geometry_only_original,geometry_on_reconstruction_effect,0.8261004090309143,22.303864149033753,0.0767020184117897,0.6110955476760864,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__diffgeom_iter50_scale05/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__diffgeom_iter50_scale05/geometry_only_original/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,diffgeom_iter50_scale05,diffgeom,50.0,0.5,geometry_only_original,geometry_increment_after_delta,0.8261004090309143,22.303864149033753,0.0767020184117897,0.6110955476760864,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__diffgeom_iter50_scale05/geometry_only_original/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__diffgeom_iter50_scale05/geometry_only_original/learned_combined_edit.png
image4_red_scarf,diffgeom_iter50_scale05,diffgeom,50.0,0.5,geometry_only_reconstruction,delta_increment_after_reconstruction,1.0,,0.0,1.0000001192092896,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__diffgeom_iter50_scale05/geometry_only_reconstruction/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__diffgeom_iter50_scale05/geometry_only_reconstruction/learned_delta_only_edit.png
image4_red_scarf,diffgeom_iter50_scale05,diffgeom,50.0,0.5,geometry_only_reconstruction,geometry_on_original_effect,0.8776912689208984,28.16041490462597,0.039082222668313876,0.8979848623275757,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__diffgeom_iter50_scale05/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__diffgeom_iter50_scale05/geometry_only_reconstruction/learned_geometry_on_original_edit.png
image4_red_scarf,diffgeom_iter50_scale05,diffgeom,50.0,0.5,geometry_only_reconstruction,geometry_on_reconstruction_effect,0.9098260998725891,28.64383135251696,0.03696650842626747,0.9009219408035278,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__diffgeom_iter50_scale05/geometry_only_reconstruction/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__diffgeom_iter50_scale05/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,diffgeom_iter50_scale05,diffgeom,50.0,0.5,geometry_only_reconstruction,geometry_increment_after_delta,0.9098260998725891,28.64383135251696,0.03696650842626747,0.9009219408035278,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__diffgeom_iter50_scale05/geometry_only_reconstruction/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__diffgeom_iter50_scale05/geometry_only_reconstruction/learned_combined_edit.png
image4_red_scarf,rolling_iter100_scale1,rolling,100.0,1.0,geometry_only_original,delta_increment_after_reconstruction,1.0,,0.0,1.0000001192092896,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__rolling_iter100_scale1/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__rolling_iter100_scale1/geometry_only_original/learned_delta_only_edit.png
image4_red_scarf,rolling_iter100_scale1,rolling,100.0,1.0,geometry_only_original,geometry_on_original_effect,0.8963958621025085,26.90235936743564,0.04517332224125765,0.9143370985984802,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__rolling_iter100_scale1/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__rolling_iter100_scale1/geometry_only_original/learned_geometry_on_original_edit.png
image4_red_scarf,rolling_iter100_scale1,rolling,100.0,1.0,geometry_only_original,geometry_on_reconstruction_effect,0.9291415214538574,27.111041739129806,0.04410094676335488,0.9282397627830505,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__rolling_iter100_scale1/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__rolling_iter100_scale1/geometry_only_original/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,rolling_iter100_scale1,rolling,100.0,1.0,geometry_only_original,geometry_increment_after_delta,0.9291415214538574,27.111041739129806,0.04410094676335488,0.9282397627830505,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__rolling_iter100_scale1/geometry_only_original/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__rolling_iter100_scale1/geometry_only_original/learned_combined_edit.png
image4_red_scarf,rolling_iter100_scale1,rolling,100.0,1.0,geometry_only_reconstruction,delta_increment_after_reconstruction,1.0,,0.0,1.0000001192092896,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__rolling_iter100_scale1/geometry_only_reconstruction/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__rolling_iter100_scale1/geometry_only_reconstruction/learned_delta_only_edit.png
image4_red_scarf,rolling_iter100_scale1,rolling,100.0,1.0,geometry_only_reconstruction,geometry_on_original_effect,0.9590856432914734,33.89092605878186,0.02020476004514709,0.9918855428695679,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__rolling_iter100_scale1/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__rolling_iter100_scale1/geometry_only_reconstruction/learned_geometry_on_original_edit.png
image4_red_scarf,rolling_iter100_scale1,rolling,100.0,1.0,geometry_only_reconstruction,geometry_on_reconstruction_effect,0.9793038964271545,34.88157475495976,0.018026908827161046,0.9925888776779175,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__rolling_iter100_scale1/geometry_only_reconstruction/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__rolling_iter100_scale1/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,rolling_iter100_scale1,rolling,100.0,1.0,geometry_only_reconstruction,geometry_increment_after_delta,0.9793038964271545,34.88157475495976,0.018026908827161046,0.9925888776779175,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__rolling_iter100_scale1/geometry_only_reconstruction/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_depth_strength_controls/image4_red_scarf__rolling_iter100_scale1/geometry_only_reconstruction/learned_combined_edit.png
